iter	RMSE
425	0.004239614337
426	0.004229363585
427	0.004220880925
428	0.00420743786
429	0.004203722083
430	0.004201030843
431	0.004191808494
432	0.004171220777
433	0.004164440406
434	0.004156292331
435	0.00413995201
436	0.004126657053
437	0.004112122272
438	0.004098778521
439	0.004091748672
440	0.004082207971
441	0.004079236177
442	0.004063958201
443	0.004061375127
444	0.004049754742
445	0.004043447369
446	0.004037972429
447	0.004035114377
448	0.004033501853
449	0.004022199423
450	0.004011070877
451	0.003997943659
452	0.00398646196
453	0.003974538166
454	0.003970684306
455	0.003962278311
456	0.003951661186
457	0.00394039416
458	0.003918586162
459	0.00390976645
460	0.003895200116
461	0.003873881852
462	0.00386957981
463	0.003866641853
464	0.003863144258
465	0.003860054648
466	0.003856775712
467	0.00385363946
468	0.003852462197
469	0.003844891681
470	0.003833154995
471	0.003828663214
472	0.003821364582
473	0.00381215052
474	0.003799523404
475	0.003794560233
476	0.003790095016
477	0.00378439626
478	0.003780545834
479	0.003768242393
480	0.003761021798
481	0.003758704173
482	0.003754383952
483	0.003743041208
484	0.003734139385
485	0.003729868055
486	0.003723282925
487	0.003715996406
488	0.003705759779
489	0.003693190611
490	0.003688395567
491	0.003686252949
492	0.003677105222
493	0.003674948533
494	0.003668855088
495	0.003665870561
496	0.00365911981
497	0.003656757663
498	0.003656010828
499	0.003653882783
500	0.003642827954
501	0.003633170028
502	0.003620994783
503	0.003613753702
504	0.003603273951
505	0.003588903392
506	0.003586439843
507	0.003583757571
508	0.003576185382
509	0.003570422891
510	0.003568151316
511	0.003557994772
512	0.00355584384
513	0.003549569926
514	0.003545144907
515	0.003539512302
516	0.003531989284
517	0.00352985542
518	0.003521145949
519	0.003519404751
520	0.003514880498
521	0.003508991649
522	0.003503355577
523	0.003493141999
524	0.003483184814
525	0.003478687608
526	0.003475628551
527	0.003468134046
528	0.003462923998
529	0.003452340922
530	0.003442303394
531	0.003436365122
532	0.003433193143
533	0.003422887782
534	0.003420983747
535	0.003416026688
536	0.00341161794
537	0.003406389525
538	0.003404553328
539	0.003396904883
540	0.003389405903
541	0.003386532326
542	0.003375866072
543	0.003366243211
544	0.003357314544
545	0.00335116205
546	0.003341085182
547	0.003339315807
548	0.003337161473
549	0.003327558998
550	0.003323029376
551	0.003320908678
552	0.003319097564
553	0.003315028147
554	0.003313091248
555	0.003304231106
556	0.003300104321
557	0.003297490821
558	0.003289378626
559	0.003287791118
560	0.003280596627
561	0.003275512109
562	0.003272653244
563	0.003267044121
564	0.003264414982
565	0.003262499847
566	0.003253939242
567	0.003252479139
568	0.003244142837
569	0.003238068015
570	0.003233619619
571	0.003232102864
572	0.003228609119
573	0.003224404768
574	0.003220608063
575	0.003215261794
576	0.003206987789
577	0.003201165562
578	0.003193527118
579	0.003186114161
580	0.003182255967
581	0.003174922327
582	0.003170278143
583	0.003164385654
584	0.003156875727
585	0.003147566449
586	0.003142616918
587	0.00314140695
588	0.003135900334
589	0.003126535164
590	0.003119531116
591	0.003116790892
592	0.003110823812
593	0.003106557775
594	0.003101512113
595	0.003094334653
596	0.003091986149
597	0.003084700287
598	0.003080776771
599	0.003076405733
600	0.003069780728
601	0.003064381187
602	0.003062753269
603	0.003060218314
604	0.003053515393
605	0.003044069911
606	0.003040652605
607	0.003032784577
608	0.003031089839
609	0.003025229581
610	0.003022814435
611	0.003021221649
612	0.003014497625
613	0.003008602444
614	0.003004602094
615	0.003002161226
616	0.002994595246
617	0.002993703161
618	0.002984547755
619	0.002982585664
620	0.002979350834
621	0.002978681654
622	0.002977700805
623	0.002976356412
624	0.002968547164
625	0.002966582958
626	0.00296064851
627	0.002956863314
628	0.002955210706
629	0.002952849614
630	0.002945273714
631	0.002937142044
632	0.002935772195
633	0.002930754218
634	0.002930280493
635	0.002928695948
636	0.00292679789
637	0.002925046076
638	0.002918477308
639	0.002911794783
640	0.002903701088
641	0.002900446525
642	0.002895999172
643	0.002893076504
644	0.002883179559
645	0.002879613283
646	0.002877438525
647	0.002874326697
648	0.002869470772
649	0.002867756399
650	0.002865178186
651	0.002857769262
652	0.002854584039
653	0.002851535102
654	0.00284725769
655	0.002841890253
656	0.002839726191
657	0.002834424618
658	0.00283037233
659	0.002828840784
660	0.002827493766
661	0.002825651838
662	0.002821173703
663	0.002819354787
664	0.002816643209
665	0.002810840128
666	0.00280875179
667	0.002806858991
668	0.002798755421
669	0.0027946895
670	0.002788468949
671	0.002786423924
672	0.002785319839
673	0.002781899059
674	0.002777157494
675	0.002772675906
676	0.002771132887
677	0.002765093974
678	0.002759701826
679	0.002754175266
680	0.002750000431
681	0.00274411723
682	0.002739395582
683	0.002737699089
684	0.002734037555
685	0.002728365613
686	0.002725425062
687	0.002721091422
688	0.002720089443
689	0.002718434265
690	0.00271694556
691	0.002715268028
692	0.002709029667
693	0.002707433967
694	0.002706231239
695	0.002698498372
696	0.002693318949
697	0.002688861092
698	0.002687723815
699	0.002682038176
700	0.002672877391
701	0.002667723833
702	0.002665534672
703	0.002658191007
704	0.002655116031
705	0.002650581412
706	0.002648767683
707	0.002644973832
708	0.002642510075
709	0.002636652727
710	0.002634768337
711	0.002631336548
712	0.002627801809
713	0.002626490206
714	0.002618711488
715	0.002617535755
716	0.002611482147
717	0.00260355331
718	0.002600256767
719	0.002596815639
720	0.002595235655
721	0.002590772932
722	0.002588163266
723	0.002582738914
724	0.002575081041
725	0.002571936682
726	0.002568884175
727	0.002563446323
728	0.002561601078
729	0.002556824357
730	0.00255564605
731	0.002550018824
732	0.00254745149
733	0.002543182424
734	0.002537918495
735	0.002535771845
736	0.002533461874
737	0.002531151848
738	0.002529868802
739	0.002526803777
740	0.002520614857
741	0.002519649932
742	0.002518709033
743	0.002515191857
744	0.002514272607
745	0.002509987283
746	0.002506278474
747	0.002502423012
748	0.002496739431
749	0.002495216077
750	0.002492270656
751	0.002489084437
752	0.002486252462
753	0.002481158585
754	0.002479007129
755	0.002472472824
756	0.002471267037
757	0.002467446845
758	0.002461176831
759	0.002457169881
760	0.002454955212
761	0.002448863293
762	0.002446541279
763	0.002441363715
764	0.002439067638
765	0.002436835286
766	0.002434799961
767	0.002433547894
768	0.002429057737
769	0.002425564343
770	0.002424238318
771	0.002421983057
772	0.002418008926
773	0.002412400587
774	0.002408335284
775	0.002405755773
776	0.00240485736
777	0.002400976978
778	0.002397228501
779	0.002395890555
780	0.00239232428
781	0.002387193051
782	0.002385390098
783	0.002380040988
784	0.002378430121
785	0.002376319189
786	0.002373479106
787	0.002370318278
788	0.002364836071
789	0.002361597976
790	0.00235254299
791	0.002350811478
792	0.002349427798
793	0.002347394134
794	0.002343896176
795	0.002340017347
796	0.002338287063
797	0.002337357745
798	0.002335315341
799	0.002332061304
800	0.002329083494
801	0.002328590493
802	0.002326392072
803	0.002324027984
804	0.002317267627
805	0.002312658252
806	0.002311936607
807	0.002308175102
808	0.002307039869
809	0.002300427514
810	0.002295026127
811	0.002291946381
812	0.002289986249
813	0.002288184518
814	0.002284827454
815	0.002282794916
816	0.00228144142
817	0.002278876622
818	0.002275518998
819	0.002275011302
820	0.002271716949
821	0.002265614378
822	0.002264794777
823	0.002258930467
824	0.002254793482
825	0.002250929623
826	0.002248382847
827	0.002244592562
828	0.002235266597
829	0.002234543243
830	0.002231234141
831	0.002226200043
832	0.00222137474
833	0.002217935209
834	0.00221508973
835	0.002212642076
836	0.002206345542
837	0.002204093087
838	0.00220133207
839	0.002198848597
840	0.002197929544
841	0.002197457298
842	0.00219403176
843	0.002189935946
844	0.002185039652
845	0.002183392518
846	0.002182620575
847	0.002179731453
848	0.002177777498
849	0.002173488466
850	0.002172340554
851	0.002170128913
852	0.00216575398
853	0.002164465149
854	0.00216299307
855	0.002159695021
856	0.002155969554
857	0.002154706389
858	0.002148687476
859	0.002146211898
860	0.002141554644
861	0.002141084464
862	0.002137107349
863	0.00213417248
864	0.002132980835
865	0.00212880968
866	0.002127191591
867	0.002124074736
868	0.002121196743
869	0.0021201291
870	0.002117306209
871	0.002114185054
872	0.002110179202
873	0.002108160041
874	0.002107463107
875	0.002106407596
876	0.00210397163
877	0.002103424965
878	0.002100417712
879	0.002096125383
880	0.002094624672
881	0.002094023238
882	0.002090715396
883	0.002087415438
884	0.002083473785
885	0.002082542521
886	0.00208097424
887	0.002077248751
888	0.002075305615
889	0.00207397954
890	0.002072833508
891	0.002070442566
892	0.002068096278
893	0.002067174001
894	0.002066953993
895	0.002066395779
896	0.002065553745
897	0.002064622159
898	0.002063757683
899	0.002059447047
900	0.002055563976
901	0.002055037241
902	0.002053429047
903	0.002052599382
904	0.002051305304
905	0.002042366204
906	0.002037828566
907	0.002037644206
908	0.002035007404
909	0.00203228097
910	0.002031679147
911	0.002029475407
912	0.002025520097
913	0.002022664441
914	0.002020186289
915	0.002019756373
916	0.002018265928
917	0.00201662239
918	0.002015992039
919	0.002015594558
920	0.002012236135
921	0.002009127091
922	0.002005912296
923	0.002002944108
924	0.002002082556
925	0.002000046689
926	0.001996568844
927	0.001994524167
928	0.001991510577
929	0.001990018568
930	0.001989391546
931	0.001988205139
932	0.001986636922
933	0.001985905408
934	0.001985309625
935	0.001983238684
936	0.001979585303
937	0.00197568774
938	0.00197289289
939	0.001970287615
940	0.001963980449
941	0.001962573709
942	0.001961121245
943	0.001957394696
944	0.001956100123
945	0.001953758369
946	0.001950650245
947	0.001949009974
948	0.001946851589
949	0.00194620336
950	0.00194382032
951	0.001942300832
952	0.00193605505
953	0.00193397478
954	0.00193325032
955	0.001930137995
956	0.001926783825
957	0.001925446905
958	0.001923222802
959	0.00192265118
960	0.001920374302
961	0.001918081821
962	0.001916839224
963	0.001914494099
964	0.001913515694
965	0.001913359229
966	0.001910814444
967	0.00190930787
968	0.001906157319
969	0.001900730751
970	0.001896060631
971	0.001895030352
972	0.001892356034
973	0.001891522025
974	0.001889152756
975	0.001887826351
976	0.001881941575
977	0.00188075677
978	0.001878970938
979	0.001876651661
980	0.00187559998
981	0.001873122392
982	0.001867015999
983	0.001866080043
984	0.001865553281
985	0.001861583783
986	0.001859628888
987	0.001857723715
988	0.001855825626
989	0.001854592233
990	0.001851719327
991	0.001849693459
992	0.001848327804
993	0.00184558721
994	0.001843282887
995	0.001842384112
996	0.001841770851
997	0.001840313627
998	0.00183964325
999	0.001838397076
